bbl,bin,block_lot,borough,census_tract,cnadrprf_addrline1,cnadrprf_addrline2,cnadrprf_city,cnadrprf_state,cnadrprf_zip,cnbio_org_name,community_board,council_district,latitude,longitude,nta,primary,secondary
,,Aug-32,,,3 New York Plaza,,New York,NY,10004,Starbucks Coffee,,,,,,Casual Eating & Takeout,F-Coffeehouse
1000087501,1087700,Aug-32,MANHATTAN,9,39 Whitehall Street,,New York,NY,10004,New York Health & Racquet Club,1,1,40.703037,-74.012969,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Athletic Clubs/Fitness
1000100032,1000028,Oct-32,MANHATTAN,9,6 Stone Street,,New York,NY,10004,A.J. Kelly's,1,1,40.704028,-74.012692,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Irish Pub
1000070035,1078965,Jul-35,MANHATTAN,9,54 Pearl Street,,New York,NY,10004,Fraunces Tavern® Restaurant,1,1,40.703496,-74.011375,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-American
1000070038,1000014,Jul-37,MANHATTAN,9,60 Pearl Street,,New York,NY,10004,Bombay's,1,1,40.703553,-74.011152,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Indian
1000070038,1000014,Jul-38,MANHATTAN,9,60 Pearl Street,Floor 2,New York,NY,10004,Pearl Bodywork,1,1,40.703553,-74.011152,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Spa
1000080051,1000017,Aug-51,MANHATTAN,9,6 Water Street,,New York,NY,10004,McDonald's,1,1,40.702744,-74.012201,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Fast Food
1000080051,1078969,Aug-51,MANHATTAN,9,12 Water Street,,New York,NY,10004,Water Street Gourmet Deli & Pizza,1,1,40.702834,-74.011963,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
,,1-Apr,,,1 New York Plaza,,New York,NY,10004,Alice's Fashion,,,,,,Shopping,S-Apparel: Women's
,,1-Apr,,,1 New York Plaza,,New York,NY,10004,Mr. Soup,,,,,,Casual Eating & Takeout,F-Soup
,,1-Apr,,,1 New York Plaza,,New York,NY,10004,Vivo Food,,,,,,Casual Eating & Takeout,F-Health
,,1-Apr,,,1 New York Plaza,,New York,NY,10004,Gateway News,,,,,,Personal and Professional Services,P-Newsstands
,,1-Apr,,,1 New York Plaza,,New York,NY,10004,New World Coffee,,,,,,Casual Eating & Takeout,F-Coffeehouse
,,1-Apr,,,1 New York Plaza,Lobby,New York,NY,10004,New York Plaza Cleaners & Tailors/Shoe Repair,,,,,,Personal and Professional Services,P-Dry Cleaning
,,1-Apr,,,1 New York Plaza,,New York,NY,10004,Salvatore's  Barber Shop and Hair Salon,,,,,,Personal and Professional Services,P-Hair Salon & Barber Shop
,,1-Apr,,,1 New York Plaza,,New York,NY,10004,"Estee Lauder Companies Inc., The Company Store",,,,,,Shopping,S-Beauty & Fragrances
,,1-Apr,,,1 New York Plaza,Concourse,New York,NY,10004,Subway,,,,,,Casual Eating & Takeout,F-Fast Food
1000077502,1087449,26-Jul,MANHATTAN,9,32 Water Street,,New York,NY,10004,Cafe Groppi,1,1,40.70315,-74.010827,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-American
1000077501,1077806,26-Jul,MANHATTAN,9,34 Water Street,Street Level,New York,NY,10004,Pranzo,1,1,40.703177,-74.010726,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Pizza
1000077501,1077806,26-Jul,MANHATTAN,9,66 Pearl Street,,New York,NY,10004,Fika Espresso Bar,1,1,40.703611,-74.010932,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Coffeehouse
1000070027,1000008,27-Jul,MANHATTAN,9,30 Water Street,,New York,NY,10004,Wall Street Burger Shoppe,1,1,40.703122,-74.010928,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Restaurant & Bar
1000070028,1000009,28-Jul,MANHATTAN,9,28 Water Street,,New York,NY,10004,Subway,1,1,40.703095,-74.011029,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Fast Food
1000070028,1000009,28-Jul,MANHATTAN,9,28 Water Street,2nd Floor,New York,NY,10004,Nelly's Hair Salon,1,1,40.703095,-74.011029,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hair Salon & Barber Shop
1000070031,1000012,31-Jul,MANHATTAN,9,105 Broad Street,,New York,NY,10004,Shoe Repair and Shine,1,1,40.703032,-74.011509,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Shoe Repair/Shine
1000070031,1000012,31-Jul,MANHATTAN,9,105 Broad Street,,New York,NY,10004,Rockwell's Deli,1,1,40.703032,-74.011509,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
,,1-Sep,,,1 State Street Plaza,,New York,NY,10004,Au Bon Pain,,,,,,Casual Eating & Takeout,F-Cafe & Eatery
,,29-Sep,,,1 Battery Park Plaza,,New York,NY,10004,Starbucks Coffee,,,,,,Casual Eating & Takeout,F-Coffeehouse
1000100023,1000027,1-Oct,MANHATTAN,9,1 Whitehall Street,,New York,NY,10004,US Post Office-Whitehall Station,1,1,40.703973,-74.013164,Battery Park City-Lower Manhattan                                          ,Community Resources,C-Post Office
1000100015,1000024,15-Oct,MANHATTAN,9,27 Whitehall Street,,New York,NY,10004,Flavors Cafe,1,1,40.703517,-74.013085,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Cafe & Eatery
1000100015,1000024,15-Oct,MANHATTAN,9,27 Whitehall Street,2nd Floor,New York,NY,10004,"Reyna's Nail Salon, Inc.",1,1,40.703517,-74.013085,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Nail Salon
1000100016,1000025,16-Oct,MANHATTAN,9,20 Stone Street,,New York,NY,10004,Broad-Stone Newsstand,1,1,40.704014,-74.011815,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Newsstands
1000100016,1000025,16-Oct,MANHATTAN,9,90 Broad Street,,New York,NY,10004,China Chalet,1,1,40.703954,-74.011592,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Chinese
1000100016,1000025,16-Oct,MANHATTAN,9,90 Broad Street,,New York,NY,10004,Pax Wholesome Foods,1,1,40.703954,-74.011592,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Cafe & Eatery
,,16-Oct,,,90 Broad Street,,New York,NY,,New Stone Nails,,,,,,Personal and Professional Services,P-Nail Salon
1000100019,1000026,19-Oct,MANHATTAN,9,25 Bridge Street,,New York,NY,10004,Whitehorse Tavern,1,1,40.703592,-74.012533,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Restaurant & Bar
1000100023,1000027,23-Oct,MANHATTAN,9,1 Whitehall Street,,New York,NY,10004,Duane Reade,1,1,40.703973,-74.013164,Battery Park City-Lower Manhattan                                          ,Shopping,S-Drugstores
1000100023,1000027,23-Oct,MANHATTAN,9,15 Bridge Street,,New York,NY,10004,California Wine Merchants,1,1,40.703594,-74.012825,Battery Park City-Lower Manhattan                                          ,Shopping,S-Liquor Store
1000110001,1000029,1-Nov,MANHATTAN,9,2 Broadway,,New York,NY,10004,General Nutrition Center,1,1,40.704119,-74.013186,Battery Park City-Lower Manhattan                                          ,Shopping,S-Nutrition & Health
1000110001,1000029,1-Nov,MANHATTAN,9,2 Broadway,,New York,NY,10004,Chipotle,1,1,40.704119,-74.013186,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Mexican
1000110001,1000029,1-Nov,MANHATTAN,9,2 Broadway,,New York,NY,10004,Nine West,1,1,40.704119,-74.013186,Battery Park City-Lower Manhattan                                          ,Shopping,S-Shoes: Women's
1000110001,1000029,1-Nov,MANHATTAN,9,2 Broadway,,New York,NY,10004,Ann Taylor Loft,1,1,40.704119,-74.013186,Battery Park City-Lower Manhattan                                          ,Shopping,S-Apparel: Women's
1000110001,1000029,1-Nov,MANHATTAN,9,2 Broadway,,New York,NY,10004,Aerosoles,1,1,40.704119,-74.013186,Battery Park City-Lower Manhattan                                          ,Shopping,S-Shoes: Women's
1000110001,1000029,1-Nov,MANHATTAN,9,2 Broadway,,New York,NY,10004,Starbucks Coffee,1,1,40.704119,-74.013186,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Coffeehouse
1000110001,1000029,1-Nov,MANHATTAN,9,2 Broadway,,New York,NY,10004,MCU Municipal Credit Union - ATM,1,1,40.704119,-74.013186,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000110007,1000030,7-Nov,MANHATTAN,9,16 Beaver Street,,New York,NY,10004,Burger King,1,1,40.704983,-74.012375,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Fast Food
1000110007,1000030,7-Nov,MANHATTAN,9,16 Beaver Street,2nd Floor,New York,NY,10004,Ciao Bow Wow Dog Daycare,1,1,40.704983,-74.012375,Battery Park City-Lower Manhattan                                          ,Shopping,"S-Pet Stores, Supplies & Services"
1000110007,1000030,7-Nov,MANHATTAN,9,16 Beaver Street,,New York,NY,10004,Candy Plus,1,1,40.704983,-74.012375,Battery Park City-Lower Manhattan                                          ,Shopping,S-Candy & Chocolate
1000110009,1000031,9-Nov,MANHATTAN,9,18 Beaver Street,,New York,NY,10004,Yip's Restaurant,1,1,40.704978,-74.012281,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Chinese
1000110010,1000032,10-Nov,MANHATTAN,9,20 Beaver Street,,New York,NY,10004,Georgio's Pizzeria,1,1,40.704972,-74.012187,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Pizza
1000110011,1000034,11-Nov,MANHATTAN,9,22 Beaver Street,2nd Floor,New York,NY,10004,Emanuel's Hair & Nail Salon,1,1,40.70497,-74.01209,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hair Salon & Barber Shop
1000110011,1000034,11-Nov,MANHATTAN,9,22 Beaver Street,,New York,NY,10004,Trader's Cafe,1,1,40.70497,-74.01209,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
1000110012,1000035,12-Nov,MANHATTAN,9,24 Beaver Street,,New York,NY,10004,NYC Check Express,1,1,40.704964,-74.011996,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000110021,1000038,21-Nov,MANHATTAN,9,80 Broad Street,,New York,NY,10004,Pay Half,1,1,40.704322,-74.011581,Battery Park City-Lower Manhattan                                          ,Shopping,S-Apparel: Women's
1000110021,1000038,21-Nov,MANHATTAN,9,80 Broad Street,,New York,NY,10004,Citibank ATM,1,1,40.704322,-74.011581,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000110021,1000038,21-Nov,MANHATTAN,9,80 Broad Street,,New York,NY,10004,Quizno's,1,1,40.704322,-74.011581,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Fast Food
,,21-Nov,,,80 Broad Street,30th Floor,New York,NY,,Abigail Pessen Mediation Services,,,,,,Personal and Professional Services,P-Other
1000110021,1000038,21-Nov,MANHATTAN,9,80 Broad Street,,New York,NY,10004,First Republic Bank,1,1,40.704322,-74.011581,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000110026,1000039,26-Nov,MANHATTAN,9,88 Broad Street,,New York,NY,10004,Giuliano Gourmet Pizza & Deli,1,1,40.704056,-74.011588,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Pizza
,,47-1,,,120 Broadway,Lower Level,New York,NY,,Little Lads Basket Cafe,,,,,,Casual Eating & Takeout,F-Vegetarian
1000117501,1000040,27-Nov,MANHATTAN,9,15 Stone Street,,New York,NY,10004,Nebraska Steakhouse,1,1,40.704034,-74.012068,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Steak
1000117501,1000040,27-Nov,MANHATTAN,9,15 Stone Street,,New York,NY,10004,Urban Lobster Shack,1,1,40.704034,-74.012068,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Seafood
1000110029,1000041,29-Nov,MANHATTAN,9,11 Stone Street,,New York,NY,10004,Pizza Italia,1,1,40.704039,-74.012317,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Pizza
1000110029,1000041,29-Nov,MANHATTAN,9,11 Stone Street,2nd Floor,New York,NY,10004,Asian Fusion on Stone,1,1,40.704039,-74.012317,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Thai
1000110029,1000041,29-Nov,MANHATTAN,9,11 Stone Street,1st Floor,New York,NY,10004,Ancora Ristorante,1,1,40.704039,-74.012317,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Italian
,,1-Dec,,,1 Bowling Green,,New York,NY,10004,National Museum of the American Indian (Gift Shop),,,,,,Shopping,"S-Gifts, Cards & Stationery"
,,Apr-01,,,1 New York Plaza,Concourse Level,New York,NY,10004,Dunkin Donuts,,,,,,Casual Eating & Takeout,F-Fast Food
1001000026,1001354,100-26,MANHATTAN,1501,140 Nassau Street,,New York,NY,10038,Thread Eyebrow Salon,1,1,40.711308,-74.006345,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Eyebrows
1001000026,1001354,100-26,MANHATTAN,1501,140 Nassau Street,,New York,NY,10038,Coiffeur,1,1,40.711308,-74.006345,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hair Salon & Barber Shop
1001000026,1001354,100-26,MANHATTAN,1501,140 Nassau Street,,New York,NY,10038,Bank of America ATM,1,1,40.711308,-74.006345,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1001010001,1001355,101-1,MANHATTAN,1501,38 Park Row,,New York,NY,10038,Verizon Wireless,1,1,40.71181,-74.006659,Battery Park City-Lower Manhattan                                          ,Shopping,S-Cellular Phones
1001010001,1001355,101-1,MANHATTAN,1501,145 Nassau Street,,New York,NY,10038,The Hat Corner,1,1,40.71136,-74.006298,Battery Park City-Lower Manhattan                                          ,Shopping,S-Accessories
1001010001,1001355,101-1,MANHATTAN,1501,145 Nassau Street,1st Floor,New York,NY,10038,Edible Arrangements,1,1,40.71136,-74.006298,Battery Park City-Lower Manhattan                                          ,Shopping,S-Florist
1001010001,1001355,101-1,MANHATTAN,1501,145 Nassau Street,,New York,NY,10038,Shoetown,1,1,40.71136,-74.006298,Battery Park City-Lower Manhattan                                          ,Shopping,S-Shoes: Women's
1001010001,1001355,101-1,MANHATTAN,1501,6-8 Beekman Street,,New York,NY,10038,Antonella's Salon,1,1,40.711533,-74.006785,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hair Salon & Barber Shop
1001010001,1001355,101-1,MANHATTAN,1501,38 Park Row,,New York,NY,10038,Starbucks Coffee,1,1,40.71181,-74.006659,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Coffeehouse
1001010001,1001355,101-1,MANHATTAN,1501,38 Park Row,,New York,NY,10038,Optimo Cigars,1,1,40.71181,-74.006659,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Newsstands
,,101-2,,,41 Park Row,,New York,NY,,Barnes & Noble Pace University Bookstore,,,,,,Shopping,S-Bookstores
1001230018,1001397,123-18,MANHATTAN,21,22 Park Place,,New York,NY,10007,Bits Bites & Baguettes,1,1,40.712886,-74.008466,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Casual Eating & Takeout,F-American
1000797503,1001215,123-22,MANHATTAN,1502,25 John Street,,New York,NY,10038,Toastie's Deli,1,1,40.709768,-74.008736,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
1001237501,1087167,123-22,MANHATTAN,21,233 Broadway,,New York,NY,10007,Starbucks Coffee,1,1,40.712265,-74.007892,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Casual Eating & Takeout,F-Coffeehouse
1001237501,1087167,123-22,MANHATTAN,21,233 Broadway,,New York,NY,10007,Papyrus,1,1,40.712265,-74.007892,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Shopping,"S-Gifts, Cards & Stationery"
1001237501,1087167,123-22,MANHATTAN,21,9 Barclay Street,,New York,NY,10007,Woolworth Tower Kitchen,1,1,40.712208,-74.008542,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Full Service Dining,F-American
1001240011,1001404,124-11,MANHATTAN,21,25 Park Place,,New York,NY,10007,Off Track Betting,1,1,40.713081,-74.008852,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Personal and Professional Services,P-Gaming
1001240011,1001404,124-11,MANHATTAN,21,25 Park Place,Basement,New York,NY,10007,Church Street Boxing Gym,1,1,40.713081,-74.008852,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Personal and Professional Services,P-Athletic Clubs/Fitness
1001240012,1001405,124-12,MANHATTAN,21,113 Church Street,,New York,NY,10007,AT&T,1,1,40.713522,-74.009036,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Shopping,S-Cellular Phones
1001237502,1089428,124-12,MANHATTAN,21,105 Church Street,,New York,NY,10007,Shinjuku,1,1,40.713171,-74.00931,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Casual Eating & Takeout,F-Japanese
1001240012,1001405,124-12,MANHATTAN,21,27 Park Place,,New York,NY,10007,Marie Costa News Stand,1,1,40.713116,-74.008931,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Personal and Professional Services,P-Newsstands
1001240012,1001405,124-12,MANHATTAN,21,113 Church Street,,New York,NY,10007,Sufu Nail & Spa,1,1,40.713522,-74.009036,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Personal and Professional Services,P-Nail Salon
1001240012,1001405,124-12,MANHATTAN,21,109 Church Street,,New York,NY,10007,Yasha's Shoe Shine and Repair,1,1,40.713396,-74.009133,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Personal and Professional Services,P-Shoe Repair/Shine
1001240012,1001405,124-12,MANHATTAN,21,27 Park Place,#6,New York,NY,10007,Kunal Grocery Inc.,1,1,40.713116,-74.008931,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Personal and Professional Services,P-Newsstands
1001240012,1001405,124-12,MANHATTAN,21,27 Park Place,,New York,NY,10007,Club Remix,1,1,40.713116,-74.008931,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Nightlife,N-Club
1001240012,1001405,124-12,MANHATTAN,21,26 Murray Street,,New York,NY,10007,Star Pizza,1,1,40.713575,-74.008372,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Casual Eating & Takeout,F-Pizza
1001237502,1089428,124-12,MANHATTAN,21,105 Church Street,,New York,NY,10007,N.C.R. DVD Video Inc.,1,1,40.713171,-74.00931,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Shopping,S-Adult Novelties
1001240012,1001405,124-12,MANHATTAN,21,107 Church Street,,New York,NY,10007,Downtown Deli,1,1,40.713333,-74.009184,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Casual Eating & Takeout,F-Deli
1001240021,1001407,124-21,MANHATTAN,21,6 Murray Street,,New York,NY,10007,KD Connelly's,1,1,40.713229,-74.007622,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Full Service Dining,F-Irish Pub
1001240024,1001408,124-24,MANHATTAN,21,5 Park Place,,New York,NY,10038,Dunkin Donuts,1,1,40.712718,-74.008055,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Casual Eating & Takeout,F-Fast Food
1001240024,1001408,124-24,MANHATTAN,21,250 Broadway,,New York,NY,10007,Duane Reade,1,1,40.712982,-74.007301,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Shopping,S-Drugstores
1001240024,1001408,124-24,MANHATTAN,21,250 Broadway,,New York,NY,10013,Citibank,1,1,40.712982,-74.007301,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Personal and Professional Services,P-Banks and Check Cashing
,,80-4,,,Millenium Hilton Hotel,"55 Church Street, Floor 3",New York,NY,10007,Church & Dey Restaurant,,,,,,Full Service Dining,F-American
1001240004,1001399,124-4,MANHATTAN,21,11 Park Place,,New York,NY,10007,Sunny's Deli,1,1,40.712828,-74.008296,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Casual Eating & Takeout,F-Deli
1001240004,1001399,124-4,MANHATTAN,21,10 Murray Street,,New York,NY,10007,Muscle Maker Grill,1,1,40.713298,-74.007773,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Casual Eating & Takeout,F-Health
1001240004,1001399,124-4,MANHATTAN,21,11 Park Place,,New York,NY,10007,Best of the Best Deli,1,1,40.712828,-74.008296,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Casual Eating & Takeout,F-Deli
1001240004,1001399,124-4,MANHATTAN,21,11 Park Place,,New York,NY,10007,Little Italy Pizza,1,1,40.712828,-74.008296,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Casual Eating & Takeout,F-Pizza
1001240007,1001400,124-7,MANHATTAN,21,14 Murray Street,,New York,NY,10007,Digital Hard Copy,1,1,40.713369,-74.007921,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Personal and Professional Services,P-Copy and Printing Services
1001247501,1001406,124-7501,MANHATTAN,21,18 Murray Street,,New York,NY,10007,Taj Tribeca,1,1,40.713437,-74.008073,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Casual Eating & Takeout,F-Indian
1001240009,1001402,124-9,MANHATTAN,21,21 Park Place,,New York,NY,10007,Tent & Trails,1,1,40.713009,-74.008693,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Shopping,S-Sporting Goods & Athletic Wear
1001260013,1001412,126-13,MANHATTAN,21,53 Park Place,,New York,NY,10007,Amish Fine Food,1,1,40.713764,-74.010356,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Shopping,F-Supermarket
1001260027,1001410,126-27,MANHATTAN,21,33 Park Place,,New York,NY,10007,AT&T Device Support Center,1,1,40.713358,-74.009462,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Shopping,S-Cellular Phones
1001260027,1001410,126-27,MANHATTAN,21,54 Murray Street,,New York,NY,10007,Equinox Fitness Club,1,1,40.71417,-74.009678,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Personal and Professional Services,P-Athletic Clubs/Fitness
1000200004,1000803,20-4,MANHATTAN,13,37 Broadway,,New York,NY,10006,Duane Reade,1,1,40.706202,-74.012992,Battery Park City-Lower Manhattan                                          ,Shopping,S-Drugstores
1001260027,1001410,126-27,MANHATTAN,21,110 Church Street,,New York,NY,10007,Emigrant Savings Bank,1,1,40.713341,-74.009202,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Personal and Professional Services,P-Banks and Check Cashing
1001260027,1001410,126-27,MANHATTAN,21,120 Church Street,,New York,NY,10007,Starbucks Coffee,1,1,40.71361,-74.008989,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Casual Eating & Takeout,F-Coffeehouse
1001260027,1001410,126-27,MANHATTAN,21,110 Church Street,,New York,NY,10007,De Janeiro,1,1,40.713341,-74.009202,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Shopping,S-Apparel: Women's
1001260008,1001411,126-8,MANHATTAN,21,43 Park Place,,New York,NY,10007,Dakota Roadhouse,1,1,40.71355,-74.009884,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Nightlife,N-Bar
1001280002,1001416,128-2,MANHATTAN,21,101 Barclay Street,,New York,NY,10007,Chase Bank,1,1,40.713767,-74.011925,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Personal and Professional Services,P-Banks and Check Cashing
1000130001,1000043,13-1,MANHATTAN,13,1 Broadway,,New York,NY,10004,Citibank,1,1,40.704785,-74.014099,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000130005,1000044,13-5,MANHATTAN,13,11 Broadway,4th Floor,New York,NY,10004,Perfect Copy Center,1,1,40.705354,-74.013731,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Copy and Printing Services
1000130005,1000044,13-5,MANHATTAN,13,11 Broadway,,New York,NY,10004,Cafe Plaza Deli,1,1,40.705354,-74.013731,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
1000130005,1000044,13-5,MANHATTAN,13,11 Broadway,,New York,NY,10004,Subway,1,1,40.705354,-74.013731,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Fast Food
1000130005,1000044,13-5,MANHATTAN,13,9 Broadway,,New York,NY,10004,New York Wine Exchange,1,1,40.705238,-74.013828,Battery Park City-Lower Manhattan                                          ,Shopping,S-Liquor Store
1000130005,1000044,13-5,MANHATTAN,13,9 Broadway,,New York,NY,10004,Radio Shack,1,1,40.705238,-74.013828,Battery Park City-Lower Manhattan                                          ,Shopping,S-Computers & Electronics
1000130005,1000044,13-5,MANHATTAN,13,5 Broadway,,New York,NY,10004,Berkshire Bank,1,1,40.705019,-74.013983,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000130005,1000044,13-5,MANHATTAN,13,11 Broadway,4th Floor,New York,NY,10004,Ferris Consulting Corporation,1,1,40.705354,-74.013731,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Other
1000157501,1087080,15-1,MANHATTAN,13,2 Washington Street,,New York,NY,10004,City Blossoms,1,1,40.705137,-74.015585,Battery Park City-Lower Manhattan                                          ,Shopping,S-Florist
1000157501,1082634,15-1,MANHATTAN,13,17 Battery Place,,New York,NY,10004,Duane Reade,1,1,40.704884,-74.015927,Battery Park City-Lower Manhattan                                          ,Shopping,S-Drugstores
1000157501,1082634,15-1,MANHATTAN,13,17 Battery Place,,New York,NY,10004,Zaytuna,1,1,40.704884,-74.015927,Battery Park City-Lower Manhattan                                          ,Shopping,F-Gourmet Food Shops
1000150022,1000047,15-22,MANHATTAN,13,21 West Street,,New York,NY,10006,West Bank Gourmet,1,1,40.706451,-74.016119,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
1000170029,1000793,17-29,MANHATTAN,13,90 Washington Street,,New York,NY,10006,Merchants NY Cafe,1,1,40.708082,-74.014446,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-American
1000177502,1000792,17-7502,MANHATTAN,13,56 West Street,,New York,NY,10006,West Street Wine & Spirits Outlet,1,1,40.708403,-74.015369,Battery Park City-Lower Manhattan                                          ,Shopping,S-Liquor Store
1000187501,1000794,18-27,MANHATTAN,13,91 Washington Street,,New York,NY,10006,Petropolis,1,1,40.708038,-74.014442,Battery Park City-Lower Manhattan                                          ,Shopping,"S-Pet Stores, Supplies & Services"
1000187501,1000794,18-27,MANHATTAN,13,19 Rector Street,,New York,NY,10006,"Jeffrey Levine, Attorney At Law",1,1,40.708134,-74.014128,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Other
,,18-7501,,,15 Rector Street,,New York,NY,,United States Postal Service Automated Postal Center,,,,,,Personal and Professional Services,P-Packaging/Shipping
1000190013,1000797,19-13,MANHATTAN,13,42 Trinity Place,,New York,NY,10006,Syms,1,1,40.707437,-74.013194,Battery Park City-Lower Manhattan                                          ,Shopping,S-Apparel: Men's & Women's
1000190019,1000799,19-18,MANHATTAN,13,85 Greenwich Street,,New York,NY,10006,Tajin Mexican,1,1,40.707725,-74.013684,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Mexican
1000190019,1000799,19-19,MANHATTAN,13,46 Trinity Place,,New York,NY,10006,NYC Check Express Inc.,1,1,40.707533,-74.013133,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
,,19-19,,,46 Trinity Place,1st Floor,New York,NY,,Check Express,,,,,,Personal and Professional Services,P-Banks and Check Cashing
